time,temperature_2m_mean (°C)
1/29/2020,9.9
1/30/2020,10.8
1/31/2020,9
2/1/2020,9.4
2/2/2020,10.3
2/3/2020,9.9
2/4/2020,11.3
2/5/2020,9
2/6/2020,4.5
2/7/2020,5.1
2/8/2020,5.7
2/9/2020,7
2/10/2020,7.7
2/11/2020,11.4
2/12/2020,12.2
2/13/2020,10.5
2/14/2020,10.2
2/15/2020,9.1
2/16/2020,8.6
2/17/2020,8.8
2/18/2020,9.5
2/19/2020,9.9
2/20/2020,9.8
2/21/2020,7.6
2/22/2020,6.7
2/23/2020,7.4
2/24/2020,10.8
2/25/2020,12
2/26/2020,11.2
2/27/2020,11.1
2/28/2020,9.3
2/29/2020,8.7
3/1/2020,10.1
3/2/2020,11.8
3/3/2020,12.6
3/4/2020,11.8
3/5/2020,10.1
3/6/2020,10.3
3/7/2020,11.9
3/8/2020,13.2
3/9/2020,10
3/10/2020,10.3
3/11/2020,10.3
3/12/2020,11.3
3/13/2020,14.6
3/14/2020,14.4
3/15/2020,12.4
3/16/2020,7.1
3/17/2020,8.4
3/18/2020,10.5
3/19/2020,8.9
3/20/2020,11.1
3/21/2020,12.2
3/22/2020,12.4
3/23/2020,11.4
3/24/2020,11.4
3/25/2020,10.2
3/26/2020,9.3
3/27/2020,9.4
3/28/2020,10
3/29/2020,11.1
3/30/2020,11.2
3/31/2020,12.6
4/1/2020,11.8
4/2/2020,10.1
4/3/2020,8.6
4/4/2020,8.7
4/5/2020,9.7
4/6/2020,7.7
4/7/2020,7.7
4/8/2020,9.3
4/9/2020,10.9
4/10/2020,13.4
4/11/2020,15.1
4/12/2020,15.6
4/13/2020,14.8
4/14/2020,14.7
4/15/2020,12.1
4/16/2020,11.1
4/17/2020,14
4/18/2020,15.9
4/19/2020,16.7
4/20/2020,16.7
4/21/2020,14.3
4/22/2020,10.5
4/23/2020,10.5
4/24/2020,12.5
4/25/2020,14.7
4/26/2020,14.6
4/27/2020,15.6
4/28/2020,16.5
4/29/2020,17.6
4/30/2020,17.6
5/1/2020,17.3
5/2/2020,17.9
5/3/2020,18.3
5/4/2020,14.9
5/5/2020,16.3
5/6/2020,18.9
5/7/2020,14.5
5/8/2020,16
5/9/2020,18.5
5/10/2020,18.7
5/11/2020,21.8
5/12/2020,23.1
5/13/2020,21.7
5/14/2020,23.8
5/15/2020,26.1
5/16/2020,26.7
5/17/2020,27.5
5/18/2020,27
5/19/2020,25.3
5/20/2020,24.5
5/21/2020,20.6
5/22/2020,17.6
5/23/2020,19.5
5/24/2020,19.5
5/25/2020,19.3
5/26/2020,15.8
5/27/2020,14.1
5/28/2020,15.5
5/29/2020,16.7
5/30/2020,17.3
5/31/2020,18
6/1/2020,17.4
6/2/2020,17.8
6/3/2020,18.3
6/4/2020,19.4
6/5/2020,20.6
6/6/2020,20.9
6/7/2020,20.8
6/8/2020,22.9
6/9/2020,23.1
6/10/2020,23.1
6/11/2020,21.6
6/12/2020,20.9
6/13/2020,22
6/14/2020,24.6
6/15/2020,25.3
6/16/2020,23.4
6/17/2020,22.9
6/18/2020,23.9
6/19/2020,25.1
6/20/2020,25.3
6/21/2020,25
6/22/2020,21.6
6/23/2020,22.7
6/24/2020,23
6/25/2020,24.2
6/26/2020,24.7
6/27/2020,24.8
6/28/2020,25.3
6/29/2020,26.6
6/30/2020,28.4
7/1/2020,29.3
7/2/2020,29.1
7/3/2020,28.6
7/4/2020,29.2
7/5/2020,26.8
7/6/2020,24.3
7/7/2020,24.1
7/8/2020,25.3
7/9/2020,23.9
7/10/2020,23.9
7/11/2020,24.6
7/12/2020,26.3
7/13/2020,25.9
7/14/2020,24.3
7/15/2020,24.8
7/16/2020,25.2
7/17/2020,25.7
7/18/2020,26.3
7/19/2020,26.6
7/20/2020,26.9
7/21/2020,26.7
7/22/2020,25.9
7/23/2020,26.8
7/24/2020,27.3
7/25/2020,27.9
7/26/2020,27.6
7/27/2020,27.4
7/28/2020,28.1
7/29/2020,28.4
7/30/2020,29.3
7/31/2020,30.3
8/1/2020,30.5
8/2/2020,27.2
8/3/2020,27
8/4/2020,27.2
8/5/2020,27.5
8/6/2020,25.9
8/7/2020,25.3
8/8/2020,24.7
8/9/2020,24.3
8/10/2020,25.3
8/11/2020,25.9
8/12/2020,27
8/13/2020,27.4
8/14/2020,27.2
8/15/2020,28.1
8/16/2020,27.2
8/17/2020,25.7
8/18/2020,26.2
8/19/2020,26.8
8/20/2020,26
8/21/2020,25.8
8/22/2020,26.9
8/23/2020,27.3
8/24/2020,27.7
8/25/2020,27.7
8/26/2020,27.1
8/27/2020,27.7
8/28/2020,28
8/29/2020,27.3
8/30/2020,28.1
8/31/2020,28.9
9/1/2020,29.6
9/2/2020,27.8
9/3/2020,28.2
9/4/2020,26.4
9/5/2020,24.5
9/6/2020,25
9/7/2020,26.4
9/8/2020,27
9/9/2020,25.6
9/10/2020,25
9/11/2020,23.5
9/12/2020,23.7
9/13/2020,24.1
9/14/2020,24.4
9/15/2020,23.8
9/16/2020,23.6
9/17/2020,22.9
9/18/2020,22.6
9/19/2020,19.9
9/20/2020,19.7
9/21/2020,19
9/22/2020,20.5
9/23/2020,23
9/24/2020,23.5
9/25/2020,22.7
9/26/2020,22.2
9/27/2020,20.4
9/28/2020,22.4
9/29/2020,20.5
9/30/2020,19.1
10/1/2020,19.4
10/2/2020,20.5
10/3/2020,21.8
10/4/2020,23.6
10/5/2020,24.5
10/6/2020,25.4
10/7/2020,24.1
10/8/2020,20.6
10/9/2020,18.9
10/10/2020,20.4
10/11/2020,20.3
10/12/2020,20.7
10/13/2020,19.2
10/14/2020,18.6
10/15/2020,18.2
10/16/2020,20.6
10/17/2020,19.9
10/18/2020,17.9
10/19/2020,16
10/20/2020,15.7
10/21/2020,15.3
10/22/2020,16.8
10/23/2020,17.6
10/24/2020,18.3
10/25/2020,18.7
10/26/2020,16.5
10/27/2020,17
10/28/2020,15.9
10/29/2020,16.2
10/30/2020,16.2
10/31/2020,16.3
11/1/2020,15.7
11/2/2020,15.5
11/3/2020,15.5
11/4/2020,16.2
11/5/2020,15.1
11/6/2020,13.8
11/7/2020,13.6
11/8/2020,13.5
11/9/2020,13.9
11/10/2020,13.9
11/11/2020,13.5
11/12/2020,13.6
11/13/2020,14.3
11/14/2020,14
11/15/2020,13.3
11/16/2020,13.9
11/17/2020,13.5
11/18/2020,12.8
11/19/2020,11.1
11/20/2020,10.4
11/21/2020,10.6
11/22/2020,11
11/23/2020,10.9
11/24/2020,10.3
11/25/2020,9.9
11/26/2020,10.3
11/27/2020,10.5
11/28/2020,11.1
11/29/2020,12
11/30/2020,11
12/1/2020,10.2
12/2/2020,10.1
12/3/2020,11
12/4/2020,12
12/5/2020,10.9
12/6/2020,11.9
12/7/2020,12.4
12/8/2020,11.2
12/9/2020,12.9
12/10/2020,10.4
12/11/2020,8.7
12/12/2020,11.4
12/13/2020,10.7
12/14/2020,10.4
12/15/2020,11
12/16/2020,10.2
12/17/2020,10.6
12/18/2020,10.3
12/19/2020,11.1
12/20/2020,10.9
12/21/2020,10.2
12/22/2020,10.4
12/23/2020,10.6
12/24/2020,10.3
12/25/2020,11.1
12/26/2020,12.3
12/27/2020,11.8
12/28/2020,11
12/29/2020,11.4
12/30/2020,12.1
12/31/2020,11
1/1/2021,9.9
1/2/2021,9.1
1/3/2021,12
1/4/2021,11.2
1/5/2021,10
1/6/2021,9.9
1/7/2021,10.7
1/8/2021,11.5
1/9/2021,14.4
1/10/2021,14.6
1/11/2021,15.2
1/12/2021,13.5
1/13/2021,9
1/14/2021,7.3
1/15/2021,6.8
1/16/2021,4.7
1/17/2021,2.7
1/18/2021,2.4
1/19/2021,3.5
1/20/2021,6.5
1/21/2021,7.7
1/22/2021,8.9
1/23/2021,9.1
1/24/2021,9.8
1/25/2021,10.9
1/26/2021,10.9
1/27/2021,6.2
1/28/2021,5
1/29/2021,7.8
1/30/2021,10.7
1/31/2021,9.9
2/1/2021,11.4
2/2/2021,11.2
2/3/2021,11.1
2/4/2021,11.1
2/5/2021,11.6
2/6/2021,11.9
2/7/2021,11.1
2/8/2021,12
2/9/2021,12.6
2/10/2021,12.3
2/11/2021,11.1
2/12/2021,11
2/13/2021,8.2
2/14/2021,4.3
2/15/2021,1.1
2/16/2021,1.5
2/17/2021,3.8
2/18/2021,6.9
2/19/2021,7.9
2/20/2021,8.4
2/21/2021,7.8
2/22/2021,8
2/23/2021,10.5
2/24/2021,11.3
2/25/2021,10.1
2/26/2021,11.3
2/27/2021,11.4
2/28/2021,9.7
3/1/2021,9.1
3/2/2021,7.8
3/3/2021,8.4
3/4/2021,10.9
3/5/2021,10.7
3/6/2021,11.3
3/7/2021,9.6
3/8/2021,10.4
3/9/2021,11.1
3/10/2021,12.7
3/11/2021,8.9
3/12/2021,9.5
3/13/2021,11.8
3/14/2021,11.9
3/15/2021,9.3
3/16/2021,9.1
3/17/2021,7.9
3/18/2021,8.7
3/19/2021,11.6
3/20/2021,11
3/21/2021,11.5
3/22/2021,12.1
3/23/2021,7.1
3/24/2021,7.1
3/25/2021,5.2
3/26/2021,7.3
3/27/2021,9.5
3/28/2021,11.8
3/29/2021,12.5
3/30/2021,11.1
3/31/2021,8.3
4/1/2021,9.6
4/2/2021,12.5
4/3/2021,14.1
4/4/2021,15.9
4/5/2021,13.8
4/6/2021,13.6
4/7/2021,13.9
4/8/2021,10.4
4/9/2021,8
4/10/2021,9.4
4/11/2021,11.6
4/12/2021,13.2
4/13/2021,15
4/14/2021,14.2
4/15/2021,13.2
4/16/2021,13.1
4/17/2021,14.2
4/18/2021,15.5
4/19/2021,14
4/20/2021,13.2
4/21/2021,13.2
4/22/2021,14.1
4/23/2021,16.1
4/24/2021,12.7
4/25/2021,12.7
4/26/2021,14.3
4/27/2021,16.6
4/28/2021,18.7
4/29/2021,18.7
4/30/2021,20.3
5/1/2021,21.6
5/2/2021,23
5/3/2021,23.8
5/4/2021,21.7
5/5/2021,20.8
5/6/2021,20.5
5/7/2021,20.9
5/8/2021,22
5/9/2021,18.3
5/10/2021,16.9
5/11/2021,18.2
5/12/2021,19.9
5/13/2021,19.9
5/14/2021,19.6
5/15/2021,19.1
5/16/2021,19
5/17/2021,21.3
5/18/2021,22.3
5/19/2021,21.6
5/20/2021,20.3
5/21/2021,18.3
5/22/2021,19.5
5/23/2021,22.3
5/24/2021,24.8
5/25/2021,26.1
5/26/2021,25.4
5/27/2021,23.9
5/28/2021,23.2
5/29/2021,21.7
5/30/2021,20.4
5/31/2021,21.2
6/1/2021,19.4
6/2/2021,19.2
6/3/2021,20.7
6/4/2021,21.4
6/5/2021,21.5
6/6/2021,23.3
6/7/2021,24.6
6/8/2021,22.7
6/9/2021,21.2
6/10/2021,21
6/11/2021,21.8
6/12/2021,21.1
6/13/2021,21.3
6/14/2021,19.5
6/15/2021,17.9
6/16/2021,21.4
6/17/2021,22.6
6/18/2021,23.7
6/19/2021,24.2
6/20/2021,25.3
6/21/2021,25.5
6/22/2021,27.5
6/23/2021,29.2
6/24/2021,29.7
6/25/2021,30.2
6/26/2021,31
6/27/2021,29
6/28/2021,29.1
6/29/2021,30
6/30/2021,30.3
7/1/2021,32.8
7/2/2021,29.2
7/3/2021,26.6
7/4/2021,26.8
7/5/2021,28
7/6/2021,27.7
7/7/2021,29
7/8/2021,28.5
7/9/2021,27.4
7/10/2021,27.4
7/11/2021,27.1
7/12/2021,28
7/13/2021,29.1
7/14/2021,29.6
7/15/2021,30.1
7/16/2021,30.4
7/17/2021,28.4
7/18/2021,27.5
7/19/2021,27.4
7/20/2021,27.8
7/21/2021,28.7
7/22/2021,27.3
7/23/2021,26.1
7/24/2021,25.2
7/25/2021,25.7
7/26/2021,26.7
7/27/2021,28.2
7/28/2021,29.7
7/29/2021,31.7
7/30/2021,32.7
7/31/2021,32.7
8/1/2021,32.4
8/2/2021,33.9
8/3/2021,34
8/4/2021,33.9
8/5/2021,33.9
8/6/2021,30
8/7/2021,28.1
8/8/2021,28.3
8/9/2021,30.6
8/10/2021,31.6
8/11/2021,31.4
8/12/2021,28.4
8/13/2021,28.6
8/14/2021,25.9
8/15/2021,25.9
8/16/2021,26.6
8/17/2021,27.9
8/18/2021,28.2
8/19/2021,27.7
8/20/2021,27.4
8/21/2021,26.6
8/22/2021,25.8
8/23/2021,25.9
8/24/2021,25.8
8/25/2021,27.2
8/26/2021,28.8
8/27/2021,28.8
8/28/2021,27.4
8/29/2021,27.4
8/30/2021,26.9
8/31/2021,26.7
9/1/2021,26.4
9/2/2021,24.5
9/3/2021,23.7
9/4/2021,23.6
9/5/2021,23.3
9/6/2021,21.9
9/7/2021,20.5
9/8/2021,19.3
9/9/2021,19.4
9/10/2021,20.6
9/11/2021,22.3
9/12/2021,22
9/13/2021,22.2
9/14/2021,23
9/15/2021,23.2
9/16/2021,24.7
9/17/2021,26.2
9/18/2021,27.6
9/19/2021,27.2
9/20/2021,26.8
9/21/2021,25.4
9/22/2021,22.7
9/23/2021,17.7
9/24/2021,18.9
9/25/2021,22
9/26/2021,23.9
9/27/2021,24.2
9/28/2021,23.8
9/29/2021,20.9
9/30/2021,18.9
10/1/2021,17.3
10/2/2021,16.5
10/3/2021,16.9
10/4/2021,17
10/5/2021,18
10/6/2021,17
10/7/2021,16.9
10/8/2021,18
10/9/2021,17.7
10/10/2021,19.2
10/11/2021,19.3
10/12/2021,16.5
10/13/2021,16.4
10/14/2021,16.9
10/15/2021,16.5
10/16/2021,15.9
10/17/2021,15.6
10/18/2021,15.4
10/19/2021,15.1
10/20/2021,15.2
10/21/2021,16.8
10/22/2021,17.1
10/23/2021,17.5
10/24/2021,16.7
10/25/2021,13
10/26/2021,12.5
10/27/2021,12.8
10/28/2021,13
10/29/2021,13
10/30/2021,13.1
10/31/2021,13.5
11/1/2021,13.4
11/2/2021,16.4
11/3/2021,16.2
11/4/2021,17.3
11/5/2021,18.2
11/6/2021,17.7
11/7/2021,16.2
11/8/2021,16.1
11/9/2021,16.2
11/10/2021,12.9
11/11/2021,10.8
11/12/2021,11.5
11/13/2021,12.4
11/14/2021,13.6
11/15/2021,13.8
11/16/2021,12.4
11/17/2021,11.9
11/18/2021,12.9
11/19/2021,11.9
11/20/2021,10.5
11/21/2021,12.1
11/22/2021,12.2
11/23/2021,13.9
11/24/2021,11.6
11/25/2021,10.3
11/26/2021,12.3
11/27/2021,14
11/28/2021,14.3
11/29/2021,13.5
11/30/2021,10.3
12/1/2021,9.1
12/2/2021,10.5
12/3/2021,12.8
12/4/2021,11.7
12/5/2021,10.9
12/6/2021,12.6
12/7/2021,10.3
12/8/2021,9.1
12/9/2021,11.7
12/10/2021,11.1
12/11/2021,11.3
12/12/2021,11.2
12/13/2021,8.6
12/14/2021,6.6
12/15/2021,7.2
12/16/2021,7
12/17/2021,7.5
12/18/2021,4.8
12/19/2021,4.2
12/20/2021,6.6
12/21/2021,5.5
12/22/2021,6.8
12/23/2021,6.4
12/24/2021,7.7
12/25/2021,9.2
12/26/2021,10.1
12/27/2021,11
12/28/2021,10.6
12/29/2021,10.3
12/30/2021,8.6
12/31/2021,9.8
1/1/2022,10
1/2/2022,10.7
1/3/2022,9.7
1/4/2022,10
1/5/2022,10.4
1/6/2022,9.6
1/7/2022,10.5
1/8/2022,10.1
1/9/2022,9.5
1/10/2022,8
1/11/2022,8.1
1/12/2022,4.3
1/13/2022,2.8
1/14/2022,4.8
1/15/2022,7.4
1/16/2022,6.7
1/17/2022,8.2
1/18/2022,6.2
1/19/2022,4.4
1/20/2022,6.9
1/21/2022,7.2
1/22/2022,3.6
1/23/2022,2.2
1/24/2022,0.2
1/25/2022,0.8
1/26/2022,1.6
1/27/2022,3.6
1/28/2022,5.5
1/29/2022,4.6
1/30/2022,6.5
1/31/2022,6.3
2/1/2022,9.3
2/2/2022,7.7
2/3/2022,5.3
2/4/2022,6.5
2/5/2022,8.1
2/6/2022,8.9
2/7/2022,10.4
2/8/2022,6.3
2/9/2022,6.1
2/10/2022,8
2/11/2022,9
2/12/2022,9.1
2/13/2022,8.1
2/14/2022,7.6
2/15/2022,8
2/16/2022,9
2/17/2022,9.4
2/18/2022,9.5
2/19/2022,10.5
2/20/2022,11.1
2/21/2022,12.4
2/22/2022,10.8
2/23/2022,8.4
2/24/2022,8.5
2/25/2022,8.4
2/26/2022,8.5
2/27/2022,10
2/28/2022,8.2
3/1/2022,6.7
3/2/2022,4
3/3/2022,5.6
3/4/2022,8.5
3/5/2022,8.8
3/6/2022,9.6
3/7/2022,8.9
3/8/2022,7.7
3/9/2022,3.8
3/10/2022,3.1
3/11/2022,2
3/12/2022,1.9
3/13/2022,2.8
3/14/2022,5.4
3/15/2022,6.1
3/16/2022,9.1
3/17/2022,9.1
3/18/2022,5.5
3/19/2022,3.5
3/20/2022,3.5
3/21/2022,4
3/22/2022,6.4
3/23/2022,6.1
3/24/2022,9.4
3/25/2022,10.9
3/26/2022,10.5
3/27/2022,12.1
3/28/2022,11.2
3/29/2022,11.2
3/30/2022,11.9
3/31/2022,12.8
4/1/2022,15.9
4/2/2022,14.3
4/3/2022,12.9
4/4/2022,11.6
4/5/2022,12.4
4/6/2022,13.7
4/7/2022,14.6
4/8/2022,15.9
4/9/2022,16.3
4/10/2022,14
4/11/2022,11.7
4/12/2022,11.9
4/13/2022,12.4
4/14/2022,13.6
4/15/2022,14.2
4/16/2022,14.5
4/17/2022,11.5
4/18/2022,9.6
4/19/2022,10.1
4/20/2022,12.4
4/21/2022,13.2
4/22/2022,14.9
4/23/2022,16
4/24/2022,17.1
4/25/2022,18
4/26/2022,18
4/27/2022,18.3
4/28/2022,19.2
4/29/2022,16.3
4/30/2022,16.8
5/1/2022,16.5
5/2/2022,12.8
5/3/2022,14.1
5/4/2022,14.3
5/5/2022,15.7
5/6/2022,16.7
5/7/2022,15.5
5/8/2022,15.6
5/9/2022,16
5/10/2022,15.5
5/11/2022,17.1
5/12/2022,18.6
5/13/2022,18.7
5/14/2022,19.2
5/15/2022,21.1
5/16/2022,21.4
5/17/2022,21.9
5/18/2022,21.8
5/19/2022,15.4
5/20/2022,16.5
5/21/2022,19.4
5/22/2022,21.9
5/23/2022,22.6
5/24/2022,23.5
5/25/2022,24.3
5/26/2022,25.7
5/27/2022,25.3
5/28/2022,24.6
5/29/2022,23.5
5/30/2022,22.8
5/31/2022,24.9
6/1/2022,25.6
6/2/2022,25.4
6/3/2022,25.9
6/4/2022,26.1
6/5/2022,26.9
6/6/2022,27.2
6/7/2022,24
6/8/2022,23.1
6/9/2022,24.3
6/10/2022,23.1
6/11/2022,21.4
6/12/2022,23
6/13/2022,23.6
6/14/2022,24.2
6/15/2022,23.9
6/16/2022,23.3
6/17/2022,24.1
6/18/2022,24
6/19/2022,22.1
6/20/2022,23
6/21/2022,26.2
6/22/2022,29.4
6/23/2022,30.7
6/24/2022,27.8
6/25/2022,27.7
6/26/2022,27.3
6/27/2022,26.2
6/28/2022,27.6
6/29/2022,26.7
6/30/2022,27.5
7/1/2022,28
7/2/2022,28.2
7/3/2022,26.5
7/4/2022,26.2
7/5/2022,26.6
7/6/2022,27.6
7/7/2022,27.7
7/8/2022,26.7
7/9/2022,22
7/10/2022,23.4
7/11/2022,24.7
7/12/2022,25.1
7/13/2022,23.9
7/14/2022,23.4
7/15/2022,25.8
7/16/2022,27.3
7/17/2022,28.4
7/18/2022,26.3
7/19/2022,23.7
7/20/2022,23.8
7/21/2022,26.2
7/22/2022,28.5
7/23/2022,29.7
7/24/2022,30.7
7/25/2022,29.8
7/26/2022,29.3
7/27/2022,29.9
7/28/2022,29.3
7/29/2022,28.3
7/30/2022,28.5
7/31/2022,28.9
8/1/2022,28.4
8/2/2022,28
8/3/2022,26.5
8/4/2022,26.9
8/5/2022,26.9
8/6/2022,27.8
8/7/2022,27.1
8/8/2022,26.6
8/9/2022,27.2
8/10/2022,27.2
8/11/2022,26.7
8/12/2022,26.1
8/13/2022,26.2
8/14/2022,26.8
8/15/2022,25.8
8/16/2022,28.8
8/17/2022,29.1
8/18/2022,29.3
8/19/2022,30.1
8/20/2022,30
8/21/2022,27.1
8/22/2022,25.7
8/23/2022,23.5
8/24/2022,21.5
8/25/2022,21.9
8/26/2022,23
8/27/2022,25.1
8/28/2022,25.8
8/29/2022,26.2
8/30/2022,25.7
8/31/2022,25.5
9/1/2022,25.9
9/2/2022,25.7
9/3/2022,24.9
9/4/2022,25.9
9/5/2022,22.7
9/6/2022,21.3
9/7/2022,21.3
9/8/2022,22
9/9/2022,24.5
9/10/2022,26.5
9/11/2022,26.5
9/12/2022,24
9/13/2022,23
9/14/2022,23.2
9/15/2022,25.1
9/16/2022,26
9/17/2022,27.1
9/18/2022,25
9/19/2022,21.6
9/20/2022,22.1
9/21/2022,19.3
9/22/2022,16.4
9/23/2022,16.8
9/24/2022,17.5
9/25/2022,19.4
9/26/2022,20.7
9/27/2022,20.7
9/28/2022,21.9
9/29/2022,21.4
9/30/2022,21.4
10/1/2022,24
10/2/2022,23
10/3/2022,21.4
10/4/2022,18.8
10/5/2022,17.1
10/6/2022,16.8
10/7/2022,17
10/8/2022,18.3
10/9/2022,19.2
10/10/2022,20.1
10/11/2022,19.7
10/12/2022,19.1
10/13/2022,18.4
10/14/2022,15.3
10/15/2022,15.1
10/16/2022,15.7
10/17/2022,14.9
10/18/2022,15.2
10/19/2022,16.2
10/20/2022,16.4
10/21/2022,14.6
10/22/2022,14.7
10/23/2022,19
10/24/2022,20.3
10/25/2022,20.5
10/26/2022,20.5
10/27/2022,18.6
10/28/2022,15.9
10/29/2022,15.6
10/30/2022,15.6
10/31/2022,15.8
11/1/2022,16.3
11/2/2022,17.1
11/3/2022,18.2
11/4/2022,18.5
11/5/2022,16.8
11/6/2022,14.4
11/7/2022,13.8
11/8/2022,14.1
11/9/2022,14.9
11/10/2022,14.7
11/11/2022,13.6
11/12/2022,11.8
11/13/2022,12.7
11/14/2022,13.2
11/15/2022,13.3
11/16/2022,14.6
11/17/2022,15.3
11/18/2022,15.9
11/19/2022,17.2
11/20/2022,16.5
11/21/2022,14.7
11/22/2022,13
11/23/2022,13.4
11/24/2022,11.3
11/25/2022,11.5
11/26/2022,11.4
11/27/2022,10
11/28/2022,9.2
11/29/2022,9.9
11/30/2022,10.9
12/1/2022,12.2
12/2/2022,12.1
12/3/2022,12.1
12/4/2022,11.6
12/5/2022,11.9
12/6/2022,12.1
12/7/2022,12.3
12/8/2022,13.5
12/9/2022,13.4
12/10/2022,14.2
12/11/2022,14.2
12/12/2022,12.9
12/13/2022,12.5
12/14/2022,11.8
12/15/2022,15.1
12/16/2022,14
12/17/2022,14.6
12/18/2022,13.5
12/19/2022,11.2
12/20/2022,6.8
12/21/2022,7.2
12/22/2022,8.1
12/23/2022,9.6
12/24/2022,10.3
12/25/2022,10.5
12/26/2022,10.8
12/27/2022,10.8
12/28/2022,10.4
12/29/2022,11.3
12/30/2022,10.8
12/31/2022,10.2
1/1/2023,9.7
