time,temperature_2m_mean (°C)
6/12/2022,24.5
6/13/2022,25.7
6/14/2022,26.7
6/15/2022,26.1
6/16/2022,25.4
6/17/2022,26.2
6/18/2022,25.2
6/19/2022,24
6/20/2022,25.4
6/21/2022,27.2
6/22/2022,29.4
6/23/2022,30.6
6/24/2022,28.8
6/25/2022,28.6
6/26/2022,29.2
6/27/2022,27.9
6/28/2022,28.5
6/29/2022,28.9
6/30/2022,29
7/1/2022,29.9
7/2/2022,30.1
7/3/2022,28.2
7/4/2022,27.5
7/5/2022,28.3
7/6/2022,29.3
7/7/2022,29.3
7/8/2022,28.4
7/9/2022,23
7/10/2022,25
7/11/2022,26.3
7/12/2022,26.4
7/13/2022,25.4
7/14/2022,25.9
7/15/2022,27.5
7/16/2022,29.3
7/17/2022,30.3
7/18/2022,28.2
7/19/2022,25.6
7/20/2022,25.7
7/21/2022,28.3
7/22/2022,30.3
7/23/2022,31.1
7/24/2022,32.3
7/25/2022,31.5
7/26/2022,30.7
7/27/2022,31.5
7/28/2022,30.5
7/29/2022,29.2
7/30/2022,30.2
7/31/2022,30.6
8/1/2022,29.9
8/2/2022,29.5
8/3/2022,28.4
8/4/2022,28.7
8/5/2022,29
8/6/2022,29.6
8/7/2022,28.9
8/8/2022,28.7
8/9/2022,29.2
8/10/2022,29.3
8/11/2022,28.5
8/12/2022,27.7
8/13/2022,27.6
8/14/2022,27.7
8/15/2022,27
8/16/2022,29
8/17/2022,29.7
8/18/2022,30.8
8/19/2022,31.4
8/20/2022,30.9
8/21/2022,28.6
8/22/2022,27.4
8/23/2022,25.1
8/24/2022,23.3
8/25/2022,24.4
8/26/2022,25.4
8/27/2022,26.7
8/28/2022,27.8
8/29/2022,28.2
8/30/2022,27.9
8/31/2022,27.5
9/1/2022,27.7
9/2/2022,27.5
9/3/2022,27.4
9/4/2022,28.1
9/5/2022,24.7
9/6/2022,23.5
9/7/2022,23.6
9/8/2022,24.5
9/9/2022,26.3
9/10/2022,28.2
9/11/2022,28.2
9/12/2022,26.1
9/13/2022,24.7
9/14/2022,25.4
9/15/2022,26.3
9/16/2022,27.1
9/17/2022,28.1
9/18/2022,26.3
9/19/2022,24
9/20/2022,23.8
9/21/2022,21.1
9/22/2022,18.4
9/23/2022,19.3
9/24/2022,19.9
9/25/2022,21.5
9/26/2022,22.2
9/27/2022,23.4
9/28/2022,24.1
9/29/2022,24
9/30/2022,24.4
10/1/2022,25.5
10/2/2022,24.9
10/3/2022,24
10/4/2022,21.1
10/5/2022,19.7
10/6/2022,19.4
10/7/2022,19.8
10/8/2022,20.9
10/9/2022,22.1
10/10/2022,21
10/11/2022,21.4
10/12/2022,21
10/13/2022,20.7
10/14/2022,17.3
10/15/2022,16.9
10/16/2022,17.8
10/17/2022,17.4
10/18/2022,17.4
10/19/2022,18.6
10/20/2022,18.3
10/21/2022,17.4
10/22/2022,16.9
10/23/2022,20.3
10/24/2022,21.9
10/25/2022,22
10/26/2022,22.1
10/27/2022,19.8
10/28/2022,18.6
10/29/2022,17.9
10/30/2022,18.2
10/31/2022,19.4
11/1/2022,19.6
11/2/2022,19.8
11/3/2022,20.7
11/4/2022,20.2
11/5/2022,18.9
11/6/2022,16.6
11/7/2022,16.7
11/8/2022,16
11/9/2022,15.8
11/10/2022,15.8
11/11/2022,15.7
11/12/2022,14.6
11/13/2022,15.3
11/14/2022,15.6
11/15/2022,14.9
11/16/2022,16.7
11/17/2022,17.6
11/18/2022,18.1
11/19/2022,19.6
11/20/2022,19.3
11/21/2022,17.4
11/22/2022,16
11/23/2022,16.3
11/24/2022,14.7
11/25/2022,14.1
11/26/2022,13.5
11/27/2022,12.4
11/28/2022,11.2
11/29/2022,11.7
11/30/2022,12.8
12/1/2022,14.6
12/2/2022,14.1
12/3/2022,14.3
12/4/2022,13.6
12/5/2022,13.6
12/6/2022,14
12/7/2022,14.9
12/8/2022,15
12/9/2022,15.3
12/10/2022,15.8
12/11/2022,16.8
12/12/2022,15.4
12/13/2022,14.4
12/14/2022,13.6
12/15/2022,17.3
12/16/2022,15.9
12/17/2022,16.3
12/18/2022,16.1
12/19/2022,12.9
12/20/2022,8.7
12/21/2022,8.6
12/22/2022,8.4
12/23/2022,12.3
12/24/2022,12.8
12/25/2022,13.5
12/26/2022,13.8
12/27/2022,13.8
12/28/2022,12.2
12/29/2022,13
12/30/2022,13.2
12/31/2022,12.4
1/1/2023,11.8
