time,temperature_2m_mean (°C)
7/21/2016,26.7
7/22/2016,27.2
7/23/2016,28.1
7/24/2016,29.4
7/25/2016,30.4
7/26/2016,28.5
7/27/2016,27.7
7/28/2016,28.7
7/29/2016,29.1
7/30/2016,28.9
7/31/2016,30.4
8/1/2016,30
8/2/2016,29.7
8/3/2016,28.6
8/4/2016,29.2
8/5/2016,30.2
8/6/2016,29.1
8/7/2016,28.7
8/8/2016,28.4
8/9/2016,28.1
8/10/2016,27.5
8/11/2016,28.6
8/12/2016,27.7
8/13/2016,25.9
8/14/2016,25.4
8/15/2016,26
8/16/2016,27.6
8/17/2016,27.5
8/18/2016,27.6
8/19/2016,27.5
8/20/2016,28.3
8/21/2016,28.6
8/22/2016,28
8/23/2016,28.3
8/24/2016,27.1
8/25/2016,26.5
8/26/2016,27.1
8/27/2016,26
8/28/2016,26
8/29/2016,26.1
8/30/2016,26.9
8/31/2016,28
9/1/2016,27.5
9/2/2016,24.9
9/3/2016,25.6
9/4/2016,26.1
9/5/2016,24.9
9/6/2016,22.3
9/7/2016,23.3
9/8/2016,25.9
9/9/2016,23.4
9/10/2016,23.4
9/11/2016,23.5
9/12/2016,23.3
9/13/2016,23.6
9/14/2016,23.7
9/15/2016,24.1
9/16/2016,25
9/17/2016,24.9
9/18/2016,25.1
9/19/2016,23.4
9/20/2016,21.7
9/21/2016,21.8
9/22/2016,21.5
9/23/2016,21.2
9/24/2016,20.6
9/25/2016,20.4
9/26/2016,20.8
9/27/2016,21.1
9/28/2016,21.4
9/29/2016,20.8
9/30/2016,20.7
10/1/2016,21.6
10/2/2016,22.5
10/3/2016,22.9
10/4/2016,22.2
10/5/2016,21.4
10/6/2016,20.2
10/7/2016,20.6
10/8/2016,20.8
10/9/2016,20.2
10/10/2016,20.6
10/11/2016,21.4
10/12/2016,19.8
10/13/2016,17.3
10/14/2016,18.7
10/15/2016,20.6
10/16/2016,20.8
10/17/2016,20.4
10/18/2016,18.7
10/19/2016,17.2
10/20/2016,19
10/21/2016,18.2
10/22/2016,20
10/23/2016,20.6
10/24/2016,20.6
10/25/2016,18.5
10/26/2016,18.4
10/27/2016,17.7
10/28/2016,15.2
10/29/2016,15.8
10/30/2016,17.9
10/31/2016,16.9
11/1/2016,14.6
11/2/2016,14.9
11/3/2016,16.9
11/4/2016,16.7
11/5/2016,16.9
11/6/2016,16.5
11/7/2016,18.7
11/8/2016,21
11/9/2016,16.8
11/10/2016,15.3
11/11/2016,17
11/12/2016,16.9
11/13/2016,14.6
11/14/2016,14.1
11/15/2016,14.5
11/16/2016,14.6
11/17/2016,14
11/18/2016,14.1
11/19/2016,13.3
11/20/2016,14.1
11/21/2016,13.7
11/22/2016,13.7
11/23/2016,13.8
11/24/2016,13.1
11/25/2016,13.1
11/26/2016,14.9
11/27/2016,16.1
11/28/2016,16.1
11/29/2016,13.5
11/30/2016,8.4
12/1/2016,7.6
12/2/2016,10.7
12/3/2016,14.2
12/4/2016,12.7
12/5/2016,12.7
12/6/2016,12.7
12/7/2016,13.7
12/8/2016,11
12/9/2016,9.9
12/10/2016,10.3
12/11/2016,10.7
12/12/2016,12.6
12/13/2016,11.9
12/14/2016,8.3
12/15/2016,9.3
12/16/2016,8.9
12/17/2016,6.1
12/18/2016,6.3
12/19/2016,7.3
12/20/2016,7.7
12/21/2016,7.6
12/22/2016,5.4
12/23/2016,6.4
12/24/2016,8.3
12/25/2016,7.6
12/26/2016,8.9
12/27/2016,9.7
12/28/2016,8.4
12/29/2016,5
12/30/2016,5
12/31/2016,4.7
1/1/2017,5.9
1/2/2017,8
1/3/2017,9.1
1/4/2017,10.2
1/5/2017,11.8
1/6/2017,8.9
1/7/2017,5.1
1/8/2017,3.3
1/9/2017,4.1
1/10/2017,3.5
1/11/2017,8.8
1/12/2017,7.6
1/13/2017,7.2
1/14/2017,10
1/15/2017,8.8
1/16/2017,9.2
1/17/2017,9.3
1/18/2017,10.4
1/19/2017,10
1/20/2017,9.5
1/21/2017,7.9
1/22/2017,7.1
1/23/2017,6.5
1/24/2017,8.4
1/25/2017,8.8
1/26/2017,8.7
1/27/2017,6.2
1/28/2017,9.3
1/29/2017,8.6
1/30/2017,8.5
1/31/2017,8.2
2/1/2017,9.5
2/2/2017,11.7
2/3/2017,11.7
2/4/2017,12
2/5/2017,13
2/6/2017,12.9
2/7/2017,11.3
2/8/2017,11.2
2/9/2017,11.5
2/10/2017,10.5
2/11/2017,9.3
2/12/2017,8.5
2/13/2017,7.7
2/14/2017,7.1
2/15/2017,7.3
2/16/2017,9.5
2/17/2017,9.8
2/18/2017,11
2/19/2017,11.7
2/20/2017,12.4
2/21/2017,11.1
2/22/2017,10
2/23/2017,10.1
2/24/2017,11.3
2/25/2017,12.6
2/26/2017,13.5
2/27/2017,13.6
2/28/2017,13.3
3/1/2017,12.3
3/2/2017,12.1
3/3/2017,11.8
3/4/2017,12.2
3/5/2017,12.1
3/6/2017,12.5
3/7/2017,11.9
3/8/2017,11.7
3/9/2017,11.2
3/10/2017,11.4
3/11/2017,10.7
3/12/2017,12
3/13/2017,12
3/14/2017,11.1
3/15/2017,11.5
3/16/2017,11.5
3/17/2017,11
3/18/2017,11.9
3/19/2017,12
3/20/2017,13.7
3/21/2017,14.2
3/22/2017,15.5
3/23/2017,15.1
3/24/2017,15.7
3/25/2017,16.2
3/26/2017,14.6
3/27/2017,15.2
3/28/2017,14.3
3/29/2017,13
3/30/2017,14.4
3/31/2017,16
4/1/2017,15
4/2/2017,14.3
4/3/2017,14.6
4/4/2017,14.8
4/5/2017,15.5
4/6/2017,14
4/7/2017,14.4
4/8/2017,13.8
4/9/2017,15.3
4/10/2017,15.2
4/11/2017,15.2
4/12/2017,15.8
4/13/2017,17.1
4/14/2017,17
4/15/2017,16.9
4/16/2017,15.7
4/17/2017,15.1
4/18/2017,15.5
4/19/2017,15.4
4/20/2017,14.1
4/21/2017,13
4/22/2017,10.8
4/23/2017,12.2
4/24/2017,14.9
4/25/2017,14.9
4/26/2017,15.6
4/27/2017,17.4
4/28/2017,19.4
4/29/2017,19.8
4/30/2017,19.8
5/1/2017,19.6
5/2/2017,19.8
5/3/2017,20.3
5/4/2017,19.7
5/5/2017,19.6
5/6/2017,19.2
5/7/2017,19.3
5/8/2017,19.8
5/9/2017,17.9
5/10/2017,18.2
5/11/2017,19.4
5/12/2017,22.1
5/13/2017,24.7
5/14/2017,24.8
5/15/2017,22.7
5/16/2017,19.3
5/17/2017,18.5
5/18/2017,17.4
5/19/2017,19.2
5/20/2017,19.5
5/21/2017,18.3
5/22/2017,19.8
5/23/2017,20.6
5/24/2017,20.8
5/25/2017,20.2
5/26/2017,19.2
5/27/2017,19.4
5/28/2017,18.2
5/29/2017,19.2
5/30/2017,20.3
5/31/2017,20.7
6/1/2017,22.7
6/2/2017,23.9
6/3/2017,23.7
6/4/2017,23.6
6/5/2017,23.3
6/6/2017,23.4
6/7/2017,24.4
6/8/2017,22.6
6/9/2017,22.9
6/10/2017,22.9
6/11/2017,22.4
6/12/2017,22.7
6/13/2017,24.3
6/14/2017,26.1
6/15/2017,26.4
6/16/2017,25.8
6/17/2017,25.5
6/18/2017,23.6
6/19/2017,22
6/20/2017,24
6/21/2017,24.6
6/22/2017,26
6/23/2017,27.1
6/24/2017,28.3
6/25/2017,28.9
6/26/2017,28.8
6/27/2017,28.4
6/28/2017,28.4
6/29/2017,31
6/30/2017,33.9
7/1/2017,35
7/2/2017,34
7/3/2017,25.4
7/4/2017,26.3
7/5/2017,27.4
7/6/2017,28.3
7/7/2017,29.1
7/8/2017,28.3
7/9/2017,28.7
7/10/2017,29.9
7/11/2017,30
7/12/2017,31.8
7/13/2017,31.4
7/14/2017,30.7
7/15/2017,29
7/16/2017,26.4
7/17/2017,22.1
7/18/2017,24.2
7/19/2017,25.1
7/20/2017,26.4
7/21/2017,27.3
7/22/2017,28.2
7/23/2017,28.9
7/24/2017,29.1
7/25/2017,28.4
7/26/2017,27
7/27/2017,23.9
7/28/2017,25.4
7/29/2017,27.1
7/30/2017,28.4
7/31/2017,29.8
8/1/2017,28.6
8/2/2017,28.4
8/3/2017,30.2
8/4/2017,30.7
8/5/2017,31.3
8/6/2017,31.7
8/7/2017,32.2
8/8/2017,33
8/9/2017,31.5
8/10/2017,31.3
8/11/2017,31.8
8/12/2017,30.7
8/13/2017,25.9
8/14/2017,27.1
8/15/2017,28.1
8/16/2017,29.1
8/17/2017,30.2
8/18/2017,30.2
8/19/2017,29.7
8/20/2017,28.8
8/21/2017,27.8
8/22/2017,27.2
8/23/2017,24.9
8/24/2017,25.7
8/25/2017,26.7
8/26/2017,26.7
8/27/2017,27
8/28/2017,27.9
8/29/2017,28.8
8/30/2017,24.9
8/31/2017,24.3
9/1/2017,24.6
9/2/2017,26.2
9/3/2017,25.7
9/4/2017,24.5
9/5/2017,23.8
9/6/2017,23.7
9/7/2017,24.1
9/8/2017,25
9/9/2017,25.4
9/10/2017,25
9/11/2017,25.5
9/12/2017,24.2
9/13/2017,24.7
9/14/2017,25
9/15/2017,24.7
9/16/2017,25
9/17/2017,26.2
9/18/2017,28.7
9/19/2017,27.5
9/20/2017,24.1
9/21/2017,21.2
9/22/2017,20.8
9/23/2017,21
9/24/2017,20.9
9/25/2017,21.3
9/26/2017,21.1
9/27/2017,21.4
9/28/2017,20.8
9/29/2017,20
9/30/2017,19.7
10/1/2017,20
10/2/2017,19.9
10/3/2017,19.9
10/4/2017,20.4
10/5/2017,20.8
10/6/2017,21
10/7/2017,19.6
10/8/2017,17.3
10/9/2017,17.8
10/10/2017,18.8
10/11/2017,19.6
10/12/2017,20
10/13/2017,19.9
10/14/2017,20.3
10/15/2017,20.5
10/16/2017,20.8
10/17/2017,21.7
10/18/2017,19.9
10/19/2017,19.7
10/20/2017,19.9
10/21/2017,20.5
10/22/2017,20
10/23/2017,17.5
10/24/2017,14.9
10/25/2017,16.1
10/26/2017,16.9
10/27/2017,16.8
10/28/2017,16.9
10/29/2017,16
10/30/2017,18.3
10/31/2017,17.4
11/1/2017,15.7
11/2/2017,15.6
11/3/2017,14.8
11/4/2017,15.8
11/5/2017,15.4
11/6/2017,15.3
11/7/2017,16.1
11/8/2017,15.9
11/9/2017,16
11/10/2017,15.7
11/11/2017,15.9
11/12/2017,17
11/13/2017,15.7
11/14/2017,16
11/15/2017,18.1
11/16/2017,16
11/17/2017,15.2
11/18/2017,14.6
11/19/2017,14
11/20/2017,13.1
11/21/2017,11.2
11/22/2017,11.7
11/23/2017,12.7
11/24/2017,12.3
11/25/2017,13.2
11/26/2017,12.9
11/27/2017,12.9
11/28/2017,11
11/29/2017,11.9
11/30/2017,16.2
12/1/2017,17.1
12/2/2017,17.6
12/3/2017,16
12/4/2017,13.3
12/5/2017,11
12/6/2017,9.2
12/7/2017,8.8
12/8/2017,9.2
12/9/2017,11.7
12/10/2017,11.8
12/11/2017,10.7
12/12/2017,12.7
12/13/2017,12.7
12/14/2017,13.3
12/15/2017,12.7
12/16/2017,14.5
12/17/2017,13.6
12/18/2017,10.8
12/19/2017,8.8
12/20/2017,8.8
12/21/2017,7.8
12/22/2017,6.5
12/23/2017,6.7
12/24/2017,6.9
12/25/2017,9.4
12/26/2017,10.4
12/27/2017,11.2
12/28/2017,12.2
12/29/2017,11.1
12/30/2017,9.5
12/31/2017,8.7
1/1/2018,8.4
1/2/2018,11.1
1/3/2018,10
1/4/2018,10.9
1/5/2018,10
1/6/2018,12.1
1/7/2018,11.9
1/8/2018,12
1/9/2018,11.4
1/10/2018,12.6
1/11/2018,12.3
1/12/2018,11.7
1/13/2018,11.2
1/14/2018,9.7
1/15/2018,10.5
1/16/2018,11.5
1/17/2018,12.8
1/18/2018,10.5
1/19/2018,10.5
1/20/2018,12.5
1/21/2018,11.8
1/22/2018,10.5
1/23/2018,9
1/24/2018,7.7
1/25/2018,6.1
1/26/2018,7.3
1/27/2018,8.4
1/28/2018,9.2
1/29/2018,9.4
1/30/2018,8.8
1/31/2018,9.9
2/1/2018,9.7
2/2/2018,12.2
2/3/2018,13.2
2/4/2018,13.3
2/5/2018,11.2
2/6/2018,11.8
2/7/2018,13.2
2/8/2018,12.8
2/9/2018,12
2/10/2018,12.2
2/11/2018,11
2/12/2018,9.5
2/13/2018,10.4
2/14/2018,10.3
2/15/2018,9.7
2/16/2018,9.9
2/17/2018,10.7
2/18/2018,10.7
2/19/2018,11.5
2/20/2018,12
2/21/2018,12
2/22/2018,12.4
2/23/2018,12.9
2/24/2018,11.7
2/25/2018,11.4
2/26/2018,11.1
2/27/2018,11.6
2/28/2018,10.5
3/1/2018,10.1
3/2/2018,13.1
3/3/2018,13.9
3/4/2018,14.9
3/5/2018,15.8
3/6/2018,15
3/7/2018,14.7
3/8/2018,12.6
3/9/2018,12.4
3/10/2018,12.7
3/11/2018,12.2
3/12/2018,14.7
3/13/2018,13.8
3/14/2018,13.8
3/15/2018,13.5
3/16/2018,14
3/17/2018,16.1
3/18/2018,15.9
3/19/2018,13.2
3/20/2018,13.4
3/21/2018,13.4
3/22/2018,15.7
3/23/2018,11.3
3/24/2018,10.1
3/25/2018,12.6
3/26/2018,14.7
3/27/2018,13.7
3/28/2018,12.5
3/29/2018,12.7
3/30/2018,13.5
3/31/2018,14.4
4/1/2018,15.2
4/2/2018,13.9
4/3/2018,14.5
4/4/2018,15.1
4/5/2018,15.8
4/6/2018,14.8
4/7/2018,16
4/8/2018,16.5
4/9/2018,16
4/10/2018,17
4/11/2018,17.3
4/12/2018,19.5
4/13/2018,19.3
4/14/2018,21.1
4/15/2018,21.7
4/16/2018,19
4/17/2018,17.3
4/18/2018,17.8
4/19/2018,19.4
4/20/2018,20.3
4/21/2018,18.3
4/22/2018,17.5
4/23/2018,17.7
4/24/2018,18.8
4/25/2018,20.3
4/26/2018,20.4
4/27/2018,21.3
4/28/2018,22.4
4/29/2018,23.1
4/30/2018,21.1
5/1/2018,21.7
5/2/2018,22.4
5/3/2018,21.5
5/4/2018,18.4
5/5/2018,18.4
5/6/2018,17.7
5/7/2018,18.9
5/8/2018,18.5
5/9/2018,19
5/10/2018,18.5
5/11/2018,19.2
5/12/2018,19.5
5/13/2018,20.1
5/14/2018,20.4
5/15/2018,22
5/16/2018,22.5
5/17/2018,23.3
5/18/2018,23.8
5/19/2018,23.5
5/20/2018,23.4
5/21/2018,24.3
5/22/2018,23.2
5/23/2018,23.1
5/24/2018,21.1
5/25/2018,22.6
5/26/2018,25.2
5/27/2018,25.2
5/28/2018,25
5/29/2018,24.3
5/30/2018,24.5
5/31/2018,24.6
6/1/2018,24.5
6/2/2018,26.7
6/3/2018,26
6/4/2018,25.8
6/5/2018,27.1
6/6/2018,26.1
6/7/2018,26.5
6/8/2018,27.8
6/9/2018,24.4
6/10/2018,23.2
6/11/2018,25.9
6/12/2018,27.2
6/13/2018,27
6/14/2018,25.7
6/15/2018,21.6
6/16/2018,21.8
6/17/2018,22.1
6/18/2018,22.3
6/19/2018,22.9
6/20/2018,24.7
6/21/2018,24.8
6/22/2018,24.4
6/23/2018,24
6/24/2018,23.4
6/25/2018,21.8
6/26/2018,20.2
6/27/2018,20
6/28/2018,19.8
6/29/2018,21.5
6/30/2018,21.8
7/1/2018,25.1
7/2/2018,26.2
7/3/2018,26.9
7/4/2018,27
7/5/2018,27.8
7/6/2018,27.3
7/7/2018,26.5
7/8/2018,25.1
7/9/2018,24.6
7/10/2018,23.9
7/11/2018,24.3
7/12/2018,25.8
7/13/2018,27.9
7/14/2018,28.2
7/15/2018,27.5
7/16/2018,27.7
7/17/2018,27.6
7/18/2018,25.5
7/19/2018,26.4
7/20/2018,26.8
7/21/2018,28
7/22/2018,28.6
7/23/2018,27.8
7/24/2018,25.7
7/25/2018,26
7/26/2018,25.7
7/27/2018,25.9
7/28/2018,25.9
7/29/2018,26.3
7/30/2018,26.2
7/31/2018,27.3
8/1/2018,27.4
8/2/2018,27.8
8/3/2018,27.7
8/4/2018,28
8/5/2018,27.8
8/6/2018,27.4
8/7/2018,28.4
8/8/2018,29
8/9/2018,29.2
8/10/2018,28.6
8/11/2018,27.7
8/12/2018,27
8/13/2018,27.1
8/14/2018,27.6
8/15/2018,28.6
8/16/2018,26.1
8/17/2018,26.4
8/18/2018,28.2
8/19/2018,29.9
8/20/2018,28.5
8/21/2018,27.2
8/22/2018,26.9
8/23/2018,27.2
8/24/2018,26.6
8/25/2018,25.8
8/26/2018,25.7
8/27/2018,25.1
8/28/2018,25.2
8/29/2018,27.7
8/30/2018,28
8/31/2018,27.8
9/1/2018,28.2
9/2/2018,28.7
9/3/2018,28.9
9/4/2018,26.4
9/5/2018,25.2
9/6/2018,25
9/7/2018,25.4
9/8/2018,25.6
9/9/2018,26
9/10/2018,26.4
9/11/2018,25.6
9/12/2018,25.7
9/13/2018,24.2
9/14/2018,24.4
9/15/2018,24.9
9/16/2018,25.8
9/17/2018,26.6
9/18/2018,25.5
9/19/2018,25
9/20/2018,24.1
9/21/2018,23.8
9/22/2018,24.4
9/23/2018,25.3
9/24/2018,24.2
9/25/2018,23.8
9/26/2018,17.8
9/27/2018,17.1
9/28/2018,19.4
9/29/2018,17.8
9/30/2018,19.8
10/1/2018,19.9
10/2/2018,19.8
10/3/2018,21.4
10/4/2018,23.1
10/5/2018,22.3
10/6/2018,21.4
10/7/2018,20.1
10/8/2018,20.1
10/9/2018,19.9
10/10/2018,19.3
10/11/2018,19.4
10/12/2018,19.4
10/13/2018,19.9
10/14/2018,20.1
10/15/2018,19.9
10/16/2018,20
10/17/2018,20.1
10/18/2018,19.8
10/19/2018,20.3
10/20/2018,20.3
10/21/2018,18.7
10/22/2018,18.6
10/23/2018,17.9
10/24/2018,18.9
10/25/2018,18.5
10/26/2018,17.3
10/27/2018,17.8
10/28/2018,18.3
10/29/2018,19.1
10/30/2018,19.1
10/31/2018,20.8
11/1/2018,21.7
11/2/2018,20.9
11/3/2018,19.5
11/4/2018,18.3
11/5/2018,17.4
11/6/2018,17.5
11/7/2018,17.1
11/8/2018,16.7
11/9/2018,16.6
11/10/2018,16.1
11/11/2018,16.3
11/12/2018,16
11/13/2018,14.8
11/14/2018,15
11/15/2018,14.9
11/16/2018,12.3
11/17/2018,11.2
11/18/2018,13.9
11/19/2018,16.3
11/20/2018,18
11/21/2018,16.9
11/22/2018,15.4
11/23/2018,15.1
11/24/2018,14.9
11/25/2018,15.9
11/26/2018,16.3
11/27/2018,15.6
11/28/2018,13.8
11/29/2018,10.5
11/30/2018,9.2
12/1/2018,10.8
12/2/2018,11.1
12/3/2018,11.8
12/4/2018,12.1
12/5/2018,13
12/6/2018,10.9
12/7/2018,11
12/8/2018,12.9
12/9/2018,13.4
12/10/2018,13
12/11/2018,10.6
12/12/2018,9.2
12/13/2018,11.5
12/14/2018,15.1
12/15/2018,15.5
12/16/2018,12.5
12/17/2018,11.5
12/18/2018,12.3
12/19/2018,11.4
12/20/2018,11.1
12/21/2018,11
12/22/2018,11.4
12/23/2018,12.6
12/24/2018,11.8
12/25/2018,12.7
12/26/2018,7.8
12/27/2018,7
12/28/2018,7.8
12/29/2018,9.2
12/30/2018,10.3
12/31/2018,9
1/1/2019,7.9
1/2/2019,8.2
1/3/2019,8.3
1/4/2019,6.3
1/5/2019,4.8
1/6/2019,5.9
1/7/2019,6.1
1/8/2019,4.2
1/9/2019,7.3
1/10/2019,11.9
1/11/2019,11.4
1/12/2019,9.4
1/13/2019,9
1/14/2019,8.7
1/15/2019,8.5
1/16/2019,6.1
1/17/2019,8.6
1/18/2019,10
1/19/2019,10.4
1/20/2019,11.6
1/21/2019,10.8
1/22/2019,11.6
1/23/2019,12.4
1/24/2019,10.6
1/25/2019,10.9
1/26/2019,9.9
1/27/2019,10.1
1/28/2019,11.4
1/29/2019,12.9
1/30/2019,10.5
1/31/2019,10.4
2/1/2019,11.6
2/2/2019,12.4
2/3/2019,14.9
2/4/2019,14.5
2/5/2019,13.8
2/6/2019,10.4
2/7/2019,9.6
2/8/2019,9.9
2/9/2019,10.7
2/10/2019,10
2/11/2019,11.1
2/12/2019,11.9
2/13/2019,8.2
2/14/2019,7.7
2/15/2019,7.8
2/16/2019,7.8
2/17/2019,8.8
2/18/2019,9.8
2/19/2019,10.3
2/20/2019,10.2
2/21/2019,11.3
2/22/2019,10.7
2/23/2019,8.9
2/24/2019,5
2/25/2019,5.4
2/26/2019,9
2/27/2019,10.7
2/28/2019,8.9
3/1/2019,9.9
3/2/2019,10.8
3/3/2019,12
3/4/2019,11.4
3/5/2019,10.8
3/6/2019,12.4
3/7/2019,13.4
3/8/2019,12.7
3/9/2019,12.6
3/10/2019,13.2
3/11/2019,13.1
3/12/2019,11.4
3/13/2019,10.7
3/14/2019,11.2
3/15/2019,10.2
3/16/2019,11.6
3/17/2019,12.8
3/18/2019,11.9
3/19/2019,12.6
3/20/2019,13.9
3/21/2019,13.8
3/22/2019,13
3/23/2019,13.2
3/24/2019,14.2
3/25/2019,13.8
3/26/2019,13.7
3/27/2019,13.5
3/28/2019,11
3/29/2019,10.5
3/30/2019,11.6
3/31/2019,13.2
4/1/2019,13.7
4/2/2019,14.3
4/3/2019,14.1
4/4/2019,13.7
4/5/2019,13.9
4/6/2019,14.5
4/7/2019,14.7
4/8/2019,12.9
4/9/2019,12.9
4/10/2019,14.1
4/11/2019,14.9
4/12/2019,16
4/13/2019,15.1
4/14/2019,13.7
4/15/2019,12.6
4/16/2019,13.5
4/17/2019,13.7
4/18/2019,13
4/19/2019,13.1
4/20/2019,14.4
4/21/2019,13.4
4/22/2019,14.5
4/23/2019,15.7
4/24/2019,17.5
4/25/2019,19.9
4/26/2019,20.3
4/27/2019,19.7
4/28/2019,19.2
4/29/2019,16.6
4/30/2019,15.2
5/1/2019,14.5
5/2/2019,15
5/3/2019,16.2
5/4/2019,14.2
5/5/2019,17.6
5/6/2019,14.9
5/7/2019,14
5/8/2019,14.5
5/9/2019,14.5
5/10/2019,16.5
5/11/2019,18.5
5/12/2019,18.8
5/13/2019,18.5
5/14/2019,16.9
5/15/2019,16.3
5/16/2019,16.5
5/17/2019,17.2
5/18/2019,18.4
5/19/2019,19.7
5/20/2019,19.4
5/21/2019,20.4
5/22/2019,19.6
5/23/2019,19.5
5/24/2019,17.8
5/25/2019,19.1
5/26/2019,21
5/27/2019,21.7
5/28/2019,20.1
5/29/2019,19.2
5/30/2019,22.7
5/31/2019,22.2
6/1/2019,19.7
6/2/2019,18.8
6/3/2019,18.3
6/4/2019,19
6/5/2019,19.9
6/6/2019,21.4
6/7/2019,24.5
6/8/2019,26.6
6/9/2019,28.9
6/10/2019,26.3
6/11/2019,24.4
6/12/2019,25.4
6/13/2019,26.4
6/14/2019,27.6
6/15/2019,27.2
6/16/2019,26.6
6/17/2019,25.7
6/18/2019,26.5
